g3422.t1	966fc061d75efb1790731e269f59dea5	588	Pfam	PF13499	EF-hand domain pair	417	476	3.4E-12	T	18-11-2024	IPR002048	EF-hand domain
g3422.t1	966fc061d75efb1790731e269f59dea5	588	Pfam	PF00069	Protein kinase domain	97	363	8.4E-57	T	18-11-2024	IPR000719	Protein kinase domain
g10282.t1	ea65fa8e390a081bf1d1b12f22d2ad88	189	Pfam	PF05018	CFA20 domain	1	184	2.3E-90	T	18-11-2024	IPR007714	CFA20 domain
g11812.t1	d475396ca232a6b1c9f1b89eba06e75d	1065	Pfam	PF11317	Protein of unknown function (DUF3119)	79	203	6.3E-41	T	18-11-2024	IPR021467	Protein of unknown function DUF3119
g420.t1	29d849ecbf188f2c09b464c89bd815fc	548	Pfam	PF04981	NMD3 family	25	254	2.8E-76	T	18-11-2024	IPR007064	Nmd3, N-terminal
g9809.t1	e4716762e0756650717572bbc2ccca50	1045	Pfam	PF07496	CW-type Zinc Finger	568	609	1.7E-6	T	18-11-2024	IPR011124	Zinc finger, CW-type
g6266.t2	a12b6e68c4fe5ab9bef17b963e28d055	262	Pfam	PF14602	Hexapeptide repeat of succinyl-transferase	189	222	1.2E-9	T	18-11-2024	IPR001451	Hexapeptide repeat
g7642.t1	ad588bec77755a572c2891f858f1e51b	433	Pfam	PF00534	Glycosyl transferases group 1	232	386	4.8E-7	T	18-11-2024	IPR001296	Glycosyl transferase, family 1
g2396.t1	39ab8c7c20d3d744a9538044df941dd4	415	Pfam	PF10988	Putative auto-transporter adhesin, head GIN domain	54	234	2.4E-15	T	18-11-2024	IPR021255	Putative auto-transporter adhesin, head GIN domain
g1162.t1	1777d85b06d88c39b1f21f9eb8a6fff7	291	Pfam	PF02698	DUF218 domain	66	199	1.3E-18	T	18-11-2024	IPR003848	Domain of unknown function DUF218
g3904.t1	5ad9d5e7f68d891ddb0bc7114011cd82	302	Pfam	PF02535	ZIP Zinc transporter	13	292	1.7E-31	T	18-11-2024	IPR003689	Zinc/iron permease
g8522.t2	ecfb27ec72a8e778f0600d0254ae7dad	215	Pfam	PF00650	CRAL/TRIO domain	71	213	1.7E-23	T	18-11-2024	IPR001251	CRAL-TRIO lipid binding domain
g3852.t2	938265923fbc5eede9c0f20453f51356	248	Pfam	PF11891	Protein RETICULATA-related	7	179	6.6E-45	T	18-11-2024	IPR021825	Protein RETICULATA-related
g10675.t2	91b434ff4653f46ef4ececc50d6df18b	272	Pfam	PF00579	tRNA synthetases class I (W and Y)	7	246	4.5E-42	T	18-11-2024	IPR002305	Aminoacyl-tRNA synthetase, class Ic
g2094.t1	8b4d7740d9ee1b998595110b4ed6337d	1536	Pfam	PF02902	Ulp1 protease family, C-terminal catalytic domain	454	663	3.4E-29	T	18-11-2024	IPR003653	Ulp1 protease family, C-terminal catalytic domain
g7400.t2	62f08299097e58b36531a3a5a4bdbe63	276	Pfam	PF00294	pfkB family carbohydrate kinase	1	256	5.3E-35	T	18-11-2024	IPR011611	Carbohydrate kinase PfkB
g5867.t1	f3a1e88cfea375d26055256a28a78d32	257	Pfam	PF01476	LysM domain	185	229	2.9E-7	T	18-11-2024	IPR018392	LysM domain
g7509.t3	53d668ec206795d14edbed2cc91d0750	534	Pfam	PF01546	Peptidase family M20/M25/M40	108	478	4.4E-27	T	18-11-2024	IPR002933	Peptidase M20
g7509.t3	53d668ec206795d14edbed2cc91d0750	534	Pfam	PF07687	Peptidase dimerisation domain	225	383	8.1E-25	T	18-11-2024	IPR011650	Peptidase M20, dimerisation domain
g5190.t1	cc7c4024ea44e7cae8a3e2625126832e	159	Pfam	PF00582	Universal stress protein family	3	156	5.8E-20	T	18-11-2024	IPR006016	UspA
g9713.t1	d5f49563f6813a1e643c4e96b4521bfe	160	Pfam	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	9	157	9.5E-52	T	18-11-2024	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
g2149.t1	0a6999f9120b59b6232f9bf4156396f7	339	Pfam	PF03152	Ubiquitin fusion degradation protein UFD1	13	184	1.1E-75	T	18-11-2024	IPR004854	Ubiquitin fusion degradation protein Ufd1-like
g3474.t1	bcc4aa6cfbe88bb671c9229e2206e9e2	404	Pfam	PF11913	Protein of unknown function (DUF3431)	128	361	6.0E-48	T	18-11-2024	IPR021838	Protein of unknown function DUF3431
g9197.t1	edd481b6726775906e020cfee2ebb8a2	1037	Pfam	PF08373	RAP domain	941	985	2.0E-5	T	18-11-2024	IPR013584	RAP domain
g1082.t1	a5b55a06ba9b480252dac8a7387838fa	211	Pfam	PF00150	Cellulase (glycosyl hydrolase family 5)	9	172	8.6E-7	T	18-11-2024	IPR001547	Glycoside hydrolase, family 5
g8552.t2	0b677d2a76536c39636553fb1e6cc689	258	Pfam	PF02544	3-oxo-5-alpha-steroid 4-dehydrogenase	139	258	2.0E-27	T	18-11-2024	IPR001104	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
g5475.t1	be137ed71ef3b985a4212617806b5222	128	Pfam	PF01521	Iron-sulphur cluster biosynthesis	25	124	1.7E-20	T	18-11-2024	IPR000361	FeS cluster biogenesis
g3616.t2	a1ac575759dd58f91f0389ab49df5991	289	Pfam	PF02517	Type II CAAX prenyl endopeptidase Rce1-like	119	227	1.7E-16	T	18-11-2024	IPR003675	Type II CAAX prenyl endopeptidase Rce1-like
g8402.t1	990f103d7b5d16db0228891da2b1330d	391	Pfam	PF02668	Taurine catabolism dioxygenase TauD, TfdA family	93	349	1.1E-32	T	18-11-2024	IPR003819	TauD/TfdA-like domain
g1604.t1	2e14849fb79f7487afb2c6489a88833c	377	Pfam	PF07082	Protein of unknown function (DUF1350)	66	374	4.3E-61	T	18-11-2024	IPR010765	Protein of unknown function DUF1350
g7552.t1	7d48f732c4dfb2fc7d3be75254b626c5	779	Pfam	PF05327	RNA polymerase I specific transcription initiation factor RRN3	19	614	3.3E-101	T	18-11-2024	IPR007991	RNA polymerase I specific transcription initiation factor RRN3
g11864.t1	7ee095d576a7f2b0f7490ded57fbc7c0	477	Pfam	PF04922	DIE2/ALG10 family	32	430	3.7E-111	T	18-11-2024	IPR016900	Alpha-2-glucosyltransferase Alg10
g6406.t1	6e97b3a30e4bb54dfbd73134d91c8707	254	Pfam	PF11267	Domain of unknown function (DUF3067)	145	251	2.1E-29	T	18-11-2024	IPR021420	Protein of unknown function DUF3067
g554.t1	55b915eaad931b46f58c4419fa90242b	754	Pfam	PF12974	ABC transporter, phosphonate, periplasmic substrate-binding protein	39	262	5.3E-22	T	18-11-2024	-	-
g554.t1	55b915eaad931b46f58c4419fa90242b	754	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	524	617	7.4E-9	T	18-11-2024	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
g350.t1	e6e9109a6b83199fcfc59ba96a0ab3b0	135	Pfam	PF01777	Ribosomal L27e protein family	52	135	6.3E-33	T	18-11-2024	IPR001141	Ribosomal protein L27e
g7889.t1	1ecdbdfb8798f4d0d1eee6cd50ab89ce	1114	Pfam	PF02906	Iron only hydrogenase large subunit, C-terminal domain	677	744	1.2E-9	T	18-11-2024	IPR004108	Iron hydrogenase, large subunit, C-terminal
g7889.t1	1ecdbdfb8798f4d0d1eee6cd50ab89ce	1114	Pfam	PF02256	Iron hydrogenase small subunit	1052	1103	8.9E-12	T	18-11-2024	IPR003149	Iron hydrogenase, small subunit
g7889.t1	1ecdbdfb8798f4d0d1eee6cd50ab89ce	1114	Pfam	PF05804	Kinesin-associated protein (KAP)	2	558	8.0E-76	T	18-11-2024	-	-
g7889.t1	1ecdbdfb8798f4d0d1eee6cd50ab89ce	1114	Pfam	PF02906	Iron only hydrogenase large subunit, C-terminal domain	813	1037	1.5E-53	T	18-11-2024	IPR004108	Iron hydrogenase, large subunit, C-terminal
g6446.t1	be037dad13195ff112e2d91b4828cc93	393	Pfam	PF00923	Transaldolase/Fructose-6-phosphate aldolase	62	329	5.4E-43	T	18-11-2024	IPR001585	Transaldolase/Fructose-6-phosphate aldolase
g2397.t1	8d92205997a9847fe395f35c3963f1d4	457	Pfam	PF04577	Glycosyltransferase 61	125	339	5.7E-7	T	18-11-2024	IPR007657	Glycosyltransferase 61
g11138.t1	16cab8f3ed89ac43e2645e022ab48e0f	123	Pfam	PF10152	Subunit CCDC53 of WASH complex	1	74	4.5E-11	T	18-11-2024	IPR019309	WASH complex subunit 3
g11643.t1	54991b23828eaed5d2d8ee98b48cc38e	486	Pfam	PF03129	Anticodon binding domain	403	485	7.7E-11	T	18-11-2024	IPR004154	Anticodon-binding
g11643.t1	54991b23828eaed5d2d8ee98b48cc38e	486	Pfam	PF13393	Histidyl-tRNA synthetase	72	376	1.6E-44	T	18-11-2024	IPR041715	Class II Histidinyl-tRNA synthetase (HisRS)-like catalytic core domain
g2458.t1	e23443cf7196cb63991bbb2748b2f768	202	Pfam	PF00583	Acetyltransferase (GNAT) family	31	120	1.3E-14	T	18-11-2024	IPR000182	GNAT domain
g36.t1	324f9ebc82dc2440c93cc4af945bfe33	1122	Pfam	PF01119	DNA mismatch repair protein, C-terminal domain	653	781	4.8E-22	T	18-11-2024	IPR013507	DNA mismatch repair protein,  S5 domain 2-like
g36.t1	324f9ebc82dc2440c93cc4af945bfe33	1122	Pfam	PF16413	DNA mismatch repair protein Mlh1 C-terminus	861	1122	1.8E-50	T	18-11-2024	IPR032189	DNA mismatch repair protein Mlh1, C-terminal
g36.t1	324f9ebc82dc2440c93cc4af945bfe33	1122	Pfam	PF13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	465	557	7.5E-14	T	18-11-2024	-	-
g513.t1	d5f30e5c3873e68dbdb5db814dbb4798	208	Pfam	PF14299	Phloem protein 2	75	203	2.3E-9	T	18-11-2024	IPR025886	Phloem protein 2-like
g231.t1	75de5604a55ab2568c15940e4198b08a	310	Pfam	PF04305	Protein of unknown function (DUF455)	17	292	3.8E-91	T	18-11-2024	IPR007402	Protein of unknown function DUF455
g7817.t2	babc2249effa38fd63096a36736baea2	136	Pfam	PF00111	2Fe-2S iron-sulfur cluster binding domain	49	120	1.8E-17	T	18-11-2024	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain
g6022.t1	64718986776754c23cad8aee5593d01c	260	Pfam	PF05891	AdoMet dependent proline di-methyltransferase	28	251	3.6E-69	T	18-11-2024	IPR008576	Alpha-N-methyltransferase NTM1
g8501.t1	354a4b8377fd38bdaeea8458db897b1b	709	Pfam	PF10497	Zinc-finger domain of monoamine-oxidase A repressor R1	38	131	2.3E-34	T	18-11-2024	IPR018866	Zinc-finger domain of monoamine-oxidase A repressor R1
g8501.t1	354a4b8377fd38bdaeea8458db897b1b	709	Pfam	PF15612	WSTF, HB1, Itc1p, MBD9 motif 1	389	421	7.1E-5	T	18-11-2024	IPR028942	WHIM1 domain
g6834.t1	f1a16c46e159067410358c683a2c9c8f	479	Pfam	PF00686	Starch binding domain	57	136	6.1E-12	T	18-11-2024	IPR002044	Carbohydrate binding module family 20
g8173.t1	18adafe34b06a290c9661128ba8ec0f9	834	Pfam	PF01066	CDP-alcohol phosphatidyltransferase	489	636	6.9E-10	T	18-11-2024	IPR000462	CDP-alcohol phosphatidyltransferase
g8173.t1	18adafe34b06a290c9661128ba8ec0f9	834	Pfam	PF07738	Sad1 / UNC-like C-terminal	297	429	8.5E-20	T	18-11-2024	IPR012919	SUN domain
g1961.t1	36ba159f023b54439eb74ae7b412be2a	381	Pfam	PF03465	eRF1 domain 3	271	369	2.2E-21	T	18-11-2024	IPR005142	eRF1 domain 3
g1961.t1	36ba159f023b54439eb74ae7b412be2a	381	Pfam	PF03463	eRF1 domain 1	1	128	1.5E-48	T	18-11-2024	IPR005140	eRF1 domain 1/Pelota-like
g1961.t1	36ba159f023b54439eb74ae7b412be2a	381	Pfam	PF03464	eRF1 domain 2	136	265	8.3E-24	T	18-11-2024	IPR005141	eRF1 domain 2
g9795.t1	820aa17d7e960dd5728a4736c9bc969e	875	Pfam	PF08167	rRNA processing/ribosome biogenesis	25	220	8.5E-11	T	18-11-2024	IPR012583	Pre-rRNA-processing protein RIX1, N-terminal
g3912.t1	4d1a0140eaa27a8b7436aad4ad66e0fc	1249	Pfam	PF00270	DEAD/DEAH box helicase	463	634	6.0E-48	T	18-11-2024	IPR011545	DEAD/DEAH box helicase domain
g3912.t1	4d1a0140eaa27a8b7436aad4ad66e0fc	1249	Pfam	PF00271	Helicase conserved C-terminal domain	672	780	1.8E-25	T	18-11-2024	IPR001650	Helicase, C-terminal
g4526.t2	b015384b92119798bb760a921829e116	227	Pfam	PF00574	Clp protease	4	176	9.5E-77	T	18-11-2024	IPR023562	Clp protease proteolytic subunit /Translocation-enhancing protein TepA
g4478.t1	6f45335aa537f2bc60b82f4a11673287	418	Pfam	PF01357	Expansin C-terminal domain	219	290	3.0E-9	T	18-11-2024	IPR007117	Expansin, cellulose-binding-like domain
g4478.t1	6f45335aa537f2bc60b82f4a11673287	418	Pfam	PF03330	Lytic transglycolase	122	199	1.3E-12	T	18-11-2024	IPR009009	RlpA-like protein, double-psi beta-barrel domain
g6659.t2	6f9286cf384fef9dfd0eba7fcd412bbd	402	Pfam	PF17800	Nucleoplasmin-like domain	9	100	2.1E-9	T	18-11-2024	IPR041232	Nucleoplasmin-like domain
g5380.t2	12752b1b5ea4e5632650aaf010732eee	711	Pfam	PF02992	Transposase family tnp2	188	391	4.2E-24	T	18-11-2024	IPR004242	Transposon, En/Spm-like
g8701.t1	913e46279d6fbff6d5d2a292664c8384	586	Pfam	PF04577	Glycosyltransferase 61	359	439	1.2E-6	T	18-11-2024	IPR007657	Glycosyltransferase 61
g9188.t1	2b709432f13cd354595d73200e5a4143	1277	Pfam	PF02399	Origin of replication binding protein	627	766	3.1E-16	T	18-11-2024	IPR003450	Replication origin-binding protein
g35.t1	2b709432f13cd354595d73200e5a4143	1277	Pfam	PF02399	Origin of replication binding protein	627	766	3.1E-16	T	18-11-2024	IPR003450	Replication origin-binding protein
g11370.t2	918c640228ffebcd8198fa1c5b15a0a9	346	Pfam	PF13456	Reverse transcriptase-like	137	259	4.9E-27	T	18-11-2024	IPR002156	Ribonuclease H domain
g11370.t2	918c640228ffebcd8198fa1c5b15a0a9	346	Pfam	PF01693	Caulimovirus viroplasmin	7	48	2.2E-17	T	18-11-2024	IPR011320	Ribonuclease H1, N-terminal
g9931.t2	cdf911d75e866f8278072632006eb898	835	Pfam	PF00326	Prolyl oligopeptidase family	565	757	8.4E-44	T	18-11-2024	IPR001375	Peptidase S9, prolyl oligopeptidase, catalytic domain
g9931.t2	cdf911d75e866f8278072632006eb898	835	Pfam	PF02897	Prolyl oligopeptidase, N-terminal beta-propeller domain	48	488	3.7E-64	T	18-11-2024	IPR023302	Peptidase S9A, N-terminal domain
g10091.t1	33641a328b9ab6a1d31520078fbc11c6	522	Pfam	PF16787	Centromere DNA-binding protein complex CBF3 subunit, domain 2	2	176	1.1E-6	T	18-11-2024	IPR031872	Ndc10, domain 2
g2144.t1	ec27189ab3e4c99f304421dfd9728f41	808	Pfam	PF08590	Domain of unknown function (DUF1771)	650	713	5.6E-18	T	18-11-2024	IPR013899	Domain of unknown function DUF1771
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF13812	Pentatricopeptide repeat domain	1045	1102	0.0025	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF00134	Cyclin, N-terminal domain	1423	1544	4.3E-7	T	18-11-2024	IPR006671	Cyclin, N-terminal
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF13041	PPR repeat family	1160	1207	6.7E-11	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF02984	Cyclin, C-terminal domain	1577	1638	4.3E-5	T	18-11-2024	IPR004367	Cyclin, C-terminal domain
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF01535	PPR repeat	952	979	0.24	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF01535	PPR repeat	1129	1154	0.017	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g8785.t1	32820a4a72ac0ee59a33ca0b2582c039	1661	Pfam	PF01535	PPR repeat	987	1015	0.032	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g1403.t1	d53e02a55d1b987d433be894ad9c8cff	671	Pfam	PF00041	Fibronectin type III domain	101	183	2.9E-8	T	18-11-2024	IPR003961	Fibronectin type III
g1403.t1	d53e02a55d1b987d433be894ad9c8cff	671	Pfam	PF07647	SAM domain (Sterile alpha motif)	31	92	7.6E-9	T	18-11-2024	IPR001660	Sterile alpha motif domain
g31.t1	d65ab3f0e0938cbc03498bf039368617	1144	Pfam	PF19263	Family of unknown function (DUF5906)	868	978	7.2E-13	T	18-11-2024	IPR045455	Domain of unknown function DUF5906
g6143.t1	370f031583e87522edfe6a7a3d0beb29	480	Pfam	PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase	2	374	1.5E-19	T	18-11-2024	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
g8259.t2	b4574d3b899690bdde3656c81969517d	932	Pfam	PF00069	Protein kinase domain	372	654	6.0E-54	T	18-11-2024	IPR000719	Protein kinase domain
g1335.t1	5afdf11781c027c9d08acacdb10cf546	143	Pfam	PF01124	MAPEG family	14	134	3.7E-23	T	18-11-2024	IPR001129	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein
g4832.t1	7a222a563c234d62b24b13f045760b71	919	Pfam	PF01055	Glycosyl hydrolases family 31	832	902	1.6E-13	T	18-11-2024	IPR000322	Glycoside hydrolase family 31
g11471.t1	30e97fa244aa493494a3492bc391b928	1087	Pfam	PF00069	Protein kinase domain	208	474	3.7E-58	T	18-11-2024	IPR000719	Protein kinase domain
g9212.t1	e6129f46412fac8de14a9898fb0e9c97	1066	Pfam	PF02984	Cyclin, C-terminal domain	895	975	6.0E-5	T	18-11-2024	IPR004367	Cyclin, C-terminal domain
g9212.t1	e6129f46412fac8de14a9898fb0e9c97	1066	Pfam	PF13812	Pentatricopeptide repeat domain	437	497	3.4E-17	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g9212.t1	e6129f46412fac8de14a9898fb0e9c97	1066	Pfam	PF13812	Pentatricopeptide repeat domain	508	566	2.2E-4	T	18-11-2024	IPR002885	Pentatricopeptide repeat
g9212.t1	e6129f46412fac8de14a9898fb0e9c97	1066	Pfam	PF17177	Pentacotripeptide-repeat region of PRORP	280	431	4.8E-16	T	18-11-2024	IPR033443	Pentacotripeptide-repeat region of PRORP
g7918.t3	cccbe91c5a0ba0054df8e5881d4bcc98	677	Pfam	PF07885	Ion channel	21	73	1.4E-13	T	18-11-2024	IPR013099	Potassium channel domain
g7918.t3	cccbe91c5a0ba0054df8e5881d4bcc98	677	Pfam	PF00027	Cyclic nucleotide-binding domain	177	259	1.4E-8	T	18-11-2024	IPR000595	Cyclic nucleotide-binding domain
g7913.t3	cccbe91c5a0ba0054df8e5881d4bcc98	677	Pfam	PF07885	Ion channel	21	73	1.4E-13	T	18-11-2024	IPR013099	Potassium channel domain
g7913.t3	cccbe91c5a0ba0054df8e5881d4bcc98	677	Pfam	PF00027	Cyclic nucleotide-binding domain	177	259	1.4E-8	T	18-11-2024	IPR000595	Cyclic nucleotide-binding domain
g10743.t1	d560772dd9060fae6c9a6521028a1a77	906	Pfam	PF13432	Tetratricopeptide repeat	665	696	0.013	T	18-11-2024	-	-
g10743.t1	d560772dd9060fae6c9a6521028a1a77	906	Pfam	PF13432	Tetratricopeptide repeat	607	660	3.0E-8	T	18-11-2024	-	-
g6298.t3	de2c2fad5db9af0923891ef8eab9c50f	855	Pfam	PF00069	Protein kinase domain	4	291	6.0E-65	T	18-11-2024	IPR000719	Protein kinase domain
g8471.t1	70359ce6ac04fe449e0254db7c014c9e	532	Pfam	PF13621	Cupin-like domain	72	492	1.2E-50	T	18-11-2024	IPR041667	Cupin-like domain 8
g4952.t2	e5a08711b383ef0cb55f8f7a9fde2975	383	Pfam	PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	1	376	6.3E-113	T	18-11-2024	IPR001986	Enolpyruvate transferase domain
g11090.t2	cc16799a42e0d1c6a038751756a1d87b	217	Pfam	PF01294	Ribosomal protein L13e	7	192	3.5E-71	T	18-11-2024	IPR001380	Ribosomal protein L13e
g7311.t1	c322ae91cd56a500de92049110387858	510	Pfam	PF13489	Methyltransferase domain	278	401	2.9E-7	T	18-11-2024	-	-
g4241.t2	a6fecde1fe8fb56183b1b788c73bc2bc	233	Pfam	PF00005	ABC transporter	28	160	4.7E-25	T	18-11-2024	IPR003439	ABC transporter-like, ATP-binding domain
g11752.t1	808d0875bcc6e5ed6a4986ce4f03a694	110	Pfam	PF02150	RNA polymerases M/15 Kd subunit	6	35	1.9E-6	T	18-11-2024	IPR001529	DNA-directed RNA polymerase, M/15kDa subunit
g11752.t1	808d0875bcc6e5ed6a4986ce4f03a694	110	Pfam	PF01096	Transcription factor S-II (TFIIS)	71	108	6.7E-20	T	18-11-2024	IPR001222	Zinc finger, TFIIS-type
g10839.t1	d40a6a8856c4568be57d912ba25f6d1e	532	Pfam	PF00118	TCP-1/cpn60 chaperonin family	30	525	1.4E-167	T	18-11-2024	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
g2479.t3	ade5ec256c183ad12d8ba116264272e1	508	Pfam	PF01490	Transmembrane amino acid transporter protein	37	146	5.1E-15	T	18-11-2024	IPR013057	Amino acid transporter, transmembrane domain
g2479.t3	ade5ec256c183ad12d8ba116264272e1	508	Pfam	PF01490	Transmembrane amino acid transporter protein	149	450	1.3E-35	T	18-11-2024	IPR013057	Amino acid transporter, transmembrane domain
g6867.t1	f6c5d3cb61357c0714d49e176ecfede2	503	Pfam	PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	404	484	1.9E-10	T	18-11-2024	IPR013747	Beta-ketoacyl-[acyl-carrier-protein] synthase III, C-terminal
g6867.t1	f6c5d3cb61357c0714d49e176ecfede2	503	Pfam	PF08392	FAE1/Type III polyketide synthase-like protein	92	388	1.1E-101	T	18-11-2024	IPR013601	FAE1/Type III polyketide synthase-like protein
g3170.t1	5331322aec5542f68fa797d6b1327538	325	Pfam	PF00753	Metallo-beta-lactamase superfamily	134	299	1.4E-6	T	18-11-2024	IPR001279	Metallo-beta-lactamase
g3170.t1	5331322aec5542f68fa797d6b1327538	325	Pfam	PF13370	4Fe-4S single cluster domain of Ferredoxin I	43	96	9.7E-15	T	18-11-2024	-	-
g4138.t1	0212b1daf1fce7568b365940fed21fc4	615	Pfam	PF06813	Nodulin-like	28	281	5.9E-49	T	18-11-2024	IPR010658	Nodulin-like
g1647.t1	18c445a556a1072f5c1eb603d7f2fcb2	907	Pfam	PF13432	Tetratricopeptide repeat	287	325	2.6E-5	T	18-11-2024	-	-
g1647.t1	18c445a556a1072f5c1eb603d7f2fcb2	907	Pfam	PF13432	Tetratricopeptide repeat	328	381	3.3E-5	T	18-11-2024	-	-
g1647.t1	18c445a556a1072f5c1eb603d7f2fcb2	907	Pfam	PF00515	Tetratricopeptide repeat	12	44	4.9E-7	T	18-11-2024	IPR001440	Tetratricopeptide repeat 1
g515.t1	18fa3e17a0cc3bb9e14fc3076d773c68	610	Pfam	PF01728	FtsJ-like methyltransferase	269	499	2.4E-13	T	18-11-2024	IPR002877	Ribosomal RNA methyltransferase, FtsJ domain
g914.t1	18fa3e17a0cc3bb9e14fc3076d773c68	610	Pfam	PF01728	FtsJ-like methyltransferase	269	499	2.4E-13	T	18-11-2024	IPR002877	Ribosomal RNA methyltransferase, FtsJ domain
g8248.t1	83ae33eb055566d1bc1d98a996051032	190	Pfam	PF00856	SET domain	131	190	1.1E-7	T	18-11-2024	IPR001214	SET domain
g7199.t1	64da4520691d7188d51d41bbf7fdfbba	739	Pfam	PF08375	Proteasome regulatory subunit C-terminal	673	737	6.7E-23	T	18-11-2024	IPR013586	26S proteasome regulatory subunit, C-terminal
g7199.t1	64da4520691d7188d51d41bbf7fdfbba	739	Pfam	PF12928	tRNA-splicing endonuclease subunit sen54 N-term	18	60	4.3E-6	T	18-11-2024	IPR024336	tRNA-splicing endonuclease, subunit Sen54, N-terminal
g7199.t1	64da4520691d7188d51d41bbf7fdfbba	739	Pfam	PF01399	PCI domain	567	668	4.6E-18	T	18-11-2024	IPR000717	Proteasome component (PCI) domain
g6646.t1	a89003874cc229172224523e49c3a2d9	231	Pfam	PF01557	Fumarylacetoacetate (FAA) hydrolase family	34	227	1.1E-31	T	18-11-2024	IPR011234	Fumarylacetoacetase-like, C-terminal
g5148.t1	d6c76f5f02152b5cf2f3c13bc9a41758	453	Pfam	PF00657	GDSL-like Lipase/Acylhydrolase	24	443	1.2E-17	T	18-11-2024	IPR001087	GDSL lipase/esterase
g6661.t1	85669a83c0c62ad0592b499ee0df7fe4	207	Pfam	PF17136	Ribosomal proteins 50S L24/mitochondrial 39S L24	57	113	1.8E-16	T	18-11-2024	IPR003256	Ribosomal protein L24
g6661.t1	85669a83c0c62ad0592b499ee0df7fe4	207	Pfam	PF00467	KOW motif	21	53	2.7E-6	T	18-11-2024	IPR005824	KOW
g1930.t1	74d9db6d56e682e099ba8d3b7ef8c3ad	861	Pfam	PF04437	RINT-1 / TIP-1 family	350	529	8.1E-12	T	18-11-2024	IPR007528	RINT-1/Tip20
g1930.t1	74d9db6d56e682e099ba8d3b7ef8c3ad	861	Pfam	PF04437	RINT-1 / TIP-1 family	662	859	3.7E-24	T	18-11-2024	IPR007528	RINT-1/Tip20
g2107.t1	3932f48bf303eecc68ea2bdf4d298780	341	Pfam	PF11360	Protein of unknown function (DUF3110)	168	258	7.0E-24	T	18-11-2024	IPR021503	Protein of unknown function DUF3110
g255.t1	74d3349d31ce185c37cdd7a3069a4b2d	298	Pfam	PF09353	Domain of unknown function (DUF1995)	60	265	3.8E-34	T	18-11-2024	IPR018962	Domain of unknown function DUF1995
g2209.t2	c08b4483a76269305f4e27940d668e87	482	Pfam	PF04937	Protein of unknown function (DUF 659)	14	166	1.7E-35	T	18-11-2024	IPR007021	Domain of unknown function DUF659
g2209.t2	c08b4483a76269305f4e27940d668e87	482	Pfam	PF05699	hAT family C-terminal dimerisation region	385	453	3.0E-10	T	18-11-2024	IPR008906	HAT, C-terminal dimerisation domain
g4707.t1	11ae79e89aac7db191fc7d70c1a35881	506	Pfam	PF00282	Pyridoxal-dependent decarboxylase conserved domain	68	421	3.4E-86	T	18-11-2024	IPR002129	Pyridoxal phosphate-dependent decarboxylase
g2814.t2	bf84b246d3f366d56eef556ff4aab4be	618	Pfam	PF13519	von Willebrand factor type A domain	379	483	1.5E-7	T	18-11-2024	IPR002035	von Willebrand factor, type A
g6216.t1	832a1cdc5b41c0f87e586acf357b648f	1031	Pfam	PF08241	Methyltransferase domain	808	902	1.2E-18	T	18-11-2024	IPR013216	Methyltransferase type 11
g6216.t1	832a1cdc5b41c0f87e586acf357b648f	1031	Pfam	PF13696	Zinc knuckle	191	211	1.0E-6	T	18-11-2024	IPR025829	Zinc knuckle CX2CX3GHX4C
g6216.t1	832a1cdc5b41c0f87e586acf357b648f	1031	Pfam	PF08783	DWNN domain	5	78	3.2E-22	T	18-11-2024	IPR014891	DWNN domain
g7591.t1	10a4a21c846a37801494cff830ad60e7	404	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme	56	371	2.4E-56	T	18-11-2024	IPR001926	Tryptophan synthase beta chain-like, PALP domain
